date,username,product,sku,model,organization,repository,cost_center_name,quantity,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,total_monthly_quota,aic_quantity,aic_gross_amount
2026-04-20T19:01:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,platform-api,Engineering,3.0,0.04,0.12,0.012,0.108,1000,0,0
2026-04-20T13:57:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Engineering,11.0,0.04,0.44,0.0,0.44,1000,0,0
2026-04-20T10:07:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Platform,28.0,0.04,1.12,0.0,1.12,1000,0,0
2026-04-20T16:07:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Platform,4.0,0.04,0.16,0.0,0.16,1000,0,0
2026-04-20T13:13:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Engineering,250.0,0.04,10.0,0.0,10.0,1000,0,0
2026-04-20T13:16:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Mobile,10.0,0.04,0.4,0.04,0.36,1000,0,0
2026-04-20T12:34:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,docs-site,Mobile,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-04-20T12:30:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Platform,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-04-20T07:53:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Data Science,30.0,0.04,1.2,0.24,0.96,1000,0,0
2026-04-20T17:44:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Engineering,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-04-20T13:00:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,docs-site,Platform,9.0,0.04,0.36,0.036,0.324,1000,0,0
2026-04-20T11:13:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Mobile,28.0,0.04,1.12,0.0,1.12,1000,0,0
2026-04-20T19:02:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,infra-terraform,Engineering,30.0,0.04,1.2,0.12,1.08,1000,0,0
2026-04-20T18:27:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Data Science,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-20T12:26:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Mobile,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-20T17:41:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Mobile,26.0,0.04,1.04,0.0,1.04,1000,0,0
2026-04-20T13:12:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,infra-terraform,Platform,60.0,0.04,2.4,0.0,2.4,1000,0,0
2026-04-20T10:33:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,mobile-app,Mobile,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-20T14:55:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Platform,120.0,0.04,4.8,0.48,4.32,1000,0,0
2026-04-20T19:18:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Engineering,20.0,0.04,0.8,0.0,0.8,1000,0,0
2026-04-20T13:53:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,data-pipeline,Engineering,7.0,0.04,0.28,0.028,0.252,1000,0,0
2026-04-20T17:14:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,web-frontend,Mobile,6.27,0.04,0.2508,0.0502,0.2006,1000,0,0
2026-04-20T07:25:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Platform,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-04-20T16:07:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Mobile,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-20T08:14:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,data-pipeline,Data Science,160.0,0.04,6.4,0.64,5.76,1000,0,0
2026-04-20T11:47:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,billing-service,Mobile,9.24,0.04,0.3696,0.0,0.3696,1000,0,0
2026-04-20T16:13:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Data Science,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-04-20T07:18:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,infra-terraform,Data Science,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-20T17:41:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,billing-service,Engineering,4.29,0.04,0.1716,0.0343,0.1373,1000,0,0
2026-04-20T18:25:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Mobile,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-20T11:04:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,web-frontend,Engineering,25.0,0.04,1.0,0.2,0.8,1000,0,0
2026-04-20T12:38:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Engineering,9.0,0.04,0.36,0.036,0.324,1000,0,0
2026-04-20T11:25:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Data Science,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-04-20T16:11:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Code Review,acme-corp,infra-terraform,Data Science,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-04-20T09:05:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Mobile,12.0,0.04,0.48,0.048,0.432,1000,0,0
2026-04-20T07:08:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Platform,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-20T11:39:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,infra-terraform,Platform,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-04-20T18:31:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,mobile-app,Mobile,7.0,0.04,0.28,0.0,0.28,1000,0,0
2026-04-20T09:02:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Platform,3.0,0.04,0.12,0.0,0.12,1000,0,0
2026-04-20T08:57:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Engineering,16.0,0.04,0.64,0.064,0.576,1000,0,0
2026-04-20T14:29:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Engineering,24.0,0.04,0.96,0.192,0.768,1000,0,0
2026-04-21T19:31:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Platform,4.0,0.04,0.16,0.0,0.16,1000,0,0
2026-04-21T13:23:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Platform,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-04-21T20:45:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Mobile,4.0,0.04,0.16,0.016,0.144,1000,0,0
2026-04-21T17:00:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Engineering,10.0,0.04,0.4,0.08,0.32,1000,0,0
2026-04-21T18:46:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Data Science,16.0,0.04,0.64,0.0,0.64,1000,0,0
2026-04-21T19:03:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Mobile,110.0,0.04,4.4,0.0,4.4,1000,0,0
2026-04-21T10:49:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Engineering,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-04-21T13:49:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Platform,8.0,0.04,0.32,0.0,0.32,1000,0,0
2026-04-21T18:51:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Data Science,17.0,0.04,0.68,0.068,0.612,1000,0,0
2026-04-21T15:12:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Mobile,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-21T16:38:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,docs-site,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T16:11:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,docs-site,Mobile,27.0,0.04,1.08,0.0,1.08,1000,0,0
2026-04-21T14:43:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Data Science,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-21T08:18:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Mobile,22.0,0.04,0.88,0.176,0.704,1000,0,0
2026-04-21T11:09:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Platform,27.0,0.04,1.08,0.108,0.972,1000,0,0
2026-04-21T11:36:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T15:27:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,docs-site,Engineering,5.94,0.04,0.2376,0.0,0.2376,1000,0,0
2026-04-21T20:16:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Platform,25.0,0.04,1.0,0.2,0.8,1000,0,0
2026-04-21T07:07:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Data Science,26.0,0.04,1.04,0.208,0.832,1000,0,0
2026-04-21T07:05:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,docs-site,Platform,280.0,0.04,11.2,1.12,10.08,1000,0,0
2026-04-21T19:42:00Z,alan.turing,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Platform,25.0,0.04,1.0,0.1,0.9,1000,0,0
2026-04-21T10:11:00Z,alan.turing,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Platform,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-04-21T15:01:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Mobile,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T14:44:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Mobile,22.0,0.04,0.88,0.088,0.792,1000,0,0
2026-04-21T12:44:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Platform,28.0,0.04,1.12,0.224,0.896,1000,0,0
2026-04-21T10:07:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Data Science,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-21T17:09:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,data-pipeline,Mobile,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T09:30:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Engineering,26.0,0.04,1.04,0.104,0.936,1000,0,0
2026-04-21T18:44:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Mobile,30.0,0.04,1.2,0.0,1.2,1000,0,0
2026-04-21T16:15:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Platform,29.0,0.04,1.16,0.116,1.044,1000,0,0
2026-04-21T07:21:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,platform-api,Engineering,28.0,0.04,1.12,0.112,1.008,1000,0,0
2026-04-21T13:54:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Platform,24.0,0.04,0.96,0.096,0.864,1000,0,0
2026-04-21T15:37:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Data Science,14.0,0.04,0.56,0.056,0.504,1000,0,0
2026-04-21T12:35:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Platform,15.0,0.04,0.6,0.12,0.48,1000,0,0
2026-04-21T08:31:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,ml-models,Mobile,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T11:46:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,data-pipeline,Mobile,2.0,0.04,0.08,0.0,0.08,1000,0,0
2026-04-21T16:58:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Mobile,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-21T13:53:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Mobile,11.0,0.04,0.44,0.044,0.396,1000,0,0
2026-04-21T16:13:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,infra-terraform,Engineering,290.0,0.04,11.6,0.0,11.6,1000,0,0
2026-04-21T10:10:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,billing-service,Engineering,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-04-21T10:13:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,platform-api,Engineering,170.0,0.04,6.8,0.0,6.8,1000,0,0
2026-04-21T17:10:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Engineering,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-04-21T08:39:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,data-pipeline,Engineering,120.0,0.04,4.8,0.48,4.32,1000,0,0
2026-04-21T12:50:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Engineering,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-21T16:42:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,web-frontend,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T20:48:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,web-frontend,Engineering,5.28,0.04,0.2112,0.0211,0.1901,1000,0,0
2026-04-21T20:35:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,platform-api,Engineering,210.0,0.04,8.4,0.0,8.4,1000,0,0
2026-04-21T12:10:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Mobile,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-21T09:41:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Platform,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-21T14:26:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,platform-api,Data Science,50.0,0.04,2.0,0.0,2.0,1000,0,0
2026-04-21T11:32:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Engineering,170.0,0.04,6.8,0.0,6.8,1000,0,0
2026-04-21T12:40:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,data-pipeline,Data Science,26.0,0.04,1.04,0.104,0.936,1000,0,0
2026-04-21T19:14:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Mobile,18.0,0.04,0.72,0.072,0.648,1000,0,0
2026-04-21T20:33:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Engineering,15.0,0.04,0.6,0.06,0.54,1000,0,0
2026-04-21T18:51:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Engineering,26.0,0.04,1.04,0.0,1.04,1000,0,0
2026-04-21T13:03:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Engineering,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-04-21T16:03:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,infra-terraform,Mobile,22.0,0.04,0.88,0.0,0.88,1000,0,0
2026-04-21T20:19:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Platform,23.0,0.04,0.92,0.184,0.736,1000,0,0
2026-04-21T16:58:00Z,barbara.liskov,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Mobile,300.0,0.04,12.0,2.4,9.6,1000,0,0
2026-04-21T16:50:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Platform,8.0,0.04,0.32,0.064,0.256,1000,0,0
2026-04-21T19:12:00Z,barbara.liskov,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,infra-terraform,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T15:34:00Z,james.gosling,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,infra-terraform,Data Science,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-04-21T15:21:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-04-21T16:16:00Z,james.gosling,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Platform,27.0,0.04,1.08,0.216,0.864,1000,0,0
2026-04-21T20:23:00Z,donald.knuth,Copilot,Copilot Premium Request,Code Review,acme-corp,infra-terraform,Platform,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-04-21T14:19:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Mobile,26.0,0.04,1.04,0.0,1.04,1000,0,0
2026-04-21T16:45:00Z,donald.knuth,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,data-pipeline,Platform,9.0,0.04,0.36,0.072,0.288,1000,0,0
2026-04-21T17:08:00Z,donald.knuth,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Data Science,23.0,0.04,0.92,0.184,0.736,1000,0,0
2026-04-21T10:52:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Mobile,18.0,0.04,0.72,0.144,0.576,1000,0,0
2026-04-21T20:26:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Engineering,24.0,0.04,0.96,0.096,0.864,1000,0,0
2026-04-21T14:13:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Engineering,30.0,0.04,1.2,0.0,1.2,1000,0,0
2026-04-21T16:35:00Z,donald.knuth,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Platform,18.0,0.04,0.72,0.072,0.648,1000,0,0
2026-04-21T14:44:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Mobile,22.0,0.04,0.88,0.088,0.792,1000,0,0
2026-04-21T18:29:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,6.0,0.04,0.24,0.024,0.216,1000,0,0
2026-04-21T07:47:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Platform,16.0,0.04,0.64,0.064,0.576,1000,0,0
2026-04-21T20:26:00Z,ada.lovelace,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,web-frontend,Engineering,1.65,0.04,0.066,0.0132,0.0528,1000,0,0
2026-04-21T15:09:00Z,ada.lovelace,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Platform,11.0,0.04,0.44,0.0,0.44,1000,0,0
2026-04-21T11:31:00Z,ada.lovelace,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,platform-api,Data Science,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-04-21T11:56:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,infra-terraform,Data Science,150.0,0.04,6.0,0.0,6.0,1000,0,0
2026-04-21T07:07:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Engineering,25.0,0.04,1.0,0.1,0.9,1000,0,0
2026-04-21T16:19:00Z,guido.van-rossum,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,billing-service,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-04-21T09:48:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Mobile,170.0,0.04,6.8,1.36,5.44,1000,0,0
2026-04-21T09:55:00Z,guido.van-rossum,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Engineering,23.0,0.04,0.92,0.092,0.828,1000,0,0
2026-04-22T15:41:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,web-frontend,Engineering,27.0,0.04,1.08,0.0,1.08,1000,0,0
2026-04-22T16:48:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Data Science,21.0,0.04,0.84,0.168,0.672,1000,0,0
2026-04-22T08:42:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Engineering,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-22T14:05:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,ml-models,Mobile,90.0,0.04,3.6,0.72,2.88,1000,0,0
2026-04-22T12:27:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,mobile-app,Mobile,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-22T13:16:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Engineering,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-22T11:09:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Code Review,acme-corp,mobile-app,Platform,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-04-22T13:43:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Engineering,60.0,0.04,2.4,0.0,2.4,1000,0,0
2026-04-22T07:45:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,platform-api,Platform,12.0,0.04,0.48,0.0,0.48,1000,0,0
2026-04-22T13:57:00Z,guido.van-rossum,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Platform,12.0,0.04,0.48,0.0,0.48,1000,0,0
2026-04-22T07:12:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,data-pipeline,Data Science,9.9,0.04,0.396,0.0,0.396,1000,0,0
2026-04-22T13:07:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,infra-terraform,Engineering,26.0,0.04,1.04,0.208,0.832,1000,0,0
2026-04-22T08:30:00Z,brian.kernighan,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,platform-api,Mobile,19.0,0.04,0.76,0.076,0.684,1000,0,0
2026-04-22T11:35:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,web-frontend,Data Science,30.0,0.04,1.2,0.0,1.2,1000,0,0
2026-04-22T11:36:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,docs-site,Mobile,22.0,0.04,0.88,0.0,0.88,1000,0,0
2026-04-22T10:50:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Platform,22.0,0.04,0.88,0.176,0.704,1000,0,0
2026-04-22T15:27:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Engineering,7.0,0.04,0.28,0.0,0.28,1000,0,0
2026-04-22T11:41:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Engineering,16.0,0.04,0.64,0.128,0.512,1000,0,0
2026-04-22T16:16:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Platform,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-04-22T07:10:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,web-frontend,Platform,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-22T20:08:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Mobile,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-04-22T17:21:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Mobile,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-04-22T12:13:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Platform,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-04-22T17:59:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Mobile,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-04-22T13:35:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Mobile,2.0,0.04,0.08,0.0,0.08,1000,0,0
